Restaurant,Customer,Date,Rating,Review
Akleh,Karim H***,13 December 2022,OK,السندوتشات صغيره جدا بالرغم من المبلغ الي دفعته و مفيش اي حاجه بتيجي مع السندوتشات نهائيا ولا حتي منديل
Akleh,شهد م***,09 December 2022,OK,تم طلب مبلغ اكثر من الموجود بالتطبيق مقابل التوصيل
Akleh,rodiii 6***,30 November 2022,Amazing,الاكل وصل بسرعه و حار و طعم جداً و كل حاجه نظيفه و متغلف كويس و الاهم انو جامدددد جدااً
Akleh,Arwa A***,21 October 2022,OK,تأخر المطعم في التوصيل و الاكل وصل طعمه سييء جدا ولقينا شعر موجود في الريزو و التبولة بجد سيء جدااا
Akleh,Tameem A***,01 July 2022,OK,انا طالب و دافع Visa اتصلو عليا عايزين ٩جنيه فرق الخدمه بتاع طلبات
Akleh,Salma Y***,17 June 2022,Amazing,و
Akleh,Ebram W***,09 June 2022,OK,الاكل كان بايت وكان غير المتوقع من المطعم
Akleh,Rayan Ahmed ***,25 May 2022,Good,تجربة سيئة للاسف الاكل اقل مقارنه بالسعر و الطعم سي جدا لاسف
Akleh,Thouraya R***,06 May 2022,Good,الفراخ بتاعت الشيش طاووق زفار
Akleh,عزيزه ب***,11 March 2022,Amazing,ارجو تقليل كمية الزيت!
Akleh,Ayed F***,07 March 2022,Very good,ممتاز
Akleh,zeyad m***,24 January 2022,OK,الطعم فعلا تحفه، و لكن التوصيل من ساعه ل ساعه و نص و جربت اطلب اكتر من مره يمكن بيتاخر و حصله ظرف طلع أنه لا هو ده العادي، فعلا ابطئ توصيل شوفته في حياتي
Akleh,Rana H***,08 January 2022,Very good,آخر اربع مرات اطلب فيها دايمًا بيكون فى حاجة غلط فى الاردر
Akleh,Hala A***,08 January 2022,Amazing,الاكل روعه
Akleh,Yasmine A***,30 December 2021,Good,الاكل كان بارد و مكنش فريش. و الدليفري اتاخر كتير جدا. مش احسن تجربة
Akleh,Saud A***,29 December 2021,Amazing,ممتاز
Peking,Tarek S***,03 December 2023,OK,أنا رجل زبون قديم لمطعم بيكنج، إنما النهارده سقطة كبيرة له و أسوأ أوردر وصلني منه عل الإطلاق! طلبت سمك بالمشروم مع أرز بالخضار. الأوردر وصل بعد ساعتين و بارد و ناشف جدا، و بعتوا لي فراخ بشوية كرنب ني مقطع كمية هزيلة! و أتحدى أنكم تنشروا التقييم ده و أقول للمطعم حتخسروا كل زبائنكم بالشكل ده!
Peking,B M***,02 November 2023,OK,انا دافعه فيزا و السواق خد خد كاش و الفلوس لحد دلوقتي مارجعتليش
Peking,Omnia M***,24 February 2023,Good,انا باكل من عندكم من زمان قوي بس دي تاني مرة الاكل يجي سئ جدا ويترمي مش هطلب من عندكم تاني ابدا !!!
Peking,Omnia M***,11 October 2022,Good,الاكل كان بايظ وسئ جدا وتعبني جدا جدا
Peking,Mayada K***,11 June 2022,Amazing,الاكل كان حلو الصراحه
Peking,Heba S***,22 February 2022,Amazing,التوصيل كان ف خلال ساعة بالظبط و الأكل كان سخن نار
Peking,Dr.Asser H***,01 February 2022,Amazing,فوق الممتاز
Peking,Sngol. 9***,29 October 2021,Good,طعم سيء لم اتوقع ان يكون الاكل بهاذي الطريقه
Peking,Nourhan Salim ***,20 August 2021,OK,كل مره يتم إلغاء الاوردر بدون إي سبب
Peking,Nourhan Salim ***,20 August 2021,OK,كل مره يتلغي الاوردر بدون إي سبب
Peking,Nourhan Salim ***,20 August 2021,OK,كل مره اطلبه يتلغي الاوردر كل مرررره
Peking,هدى ع***,15 August 2021,Good,دجاج على طريقة سيشوان حار ، أنا مكنتش أعرف كدة ، مش مكتوب إنه حار وأنا عندي حساسية من الشطة فكان تجربة سيئة بالنسبالي ، ولكن باقي الطلبات من بيف بالمشروم أو نودلز أو سبرينج رول كانوا طعمهم تحفة زي ما متعودة منكوا لكن برجاء كتابة كلمة حار جنب الأصناف الحارة
Peking,Rokia R***,22 July 2021,OK,الاكل مالوش اي علاقه لا بالنودلز ولا بالفرايد رايز مكرونه عريضه مع فلفل متحمر فزيت قليه والرز مسلوق عليه بسله والصوص كاتشب شغل ناس عمرها ماكلت اكل صيني او حتي فلبيني سئ جداً
Peking,Salma M***,15 July 2021,OK,رابع مرة الorder يتلغي من عندهم بلا سبب
Peking,Om N***,07 July 2021,OK,الاكل مكنش حلو خالص المره دي ومفيش اي توابل ولا اي طعم نهائي
Peking,Tamer B***,01 June 2021,OK,عملت شكوي و تم تجاهلها موقع سيئ بالفعل Otlob كان افضل
Peking,Muhammad H***,28 April 2021,OK,قعدت مستني اكتر من نص ساعه في الاخير قامو كنسلو الاوردر بتاعي ، اومال شغالين ليه ؟ عشان تعطلو الناس وتضيعو وقتهم على الفاضي ؟
Peking,Doha N***,09 April 2021,OK,للاسف مش هطلب من المطعم تاني لاني كل ما اطلب اوردر يتلغي.
Peking,Abdel S***,24 March 2021,Amazing,"كان تغليف الطلب ممتاز, كان الأكل لذيذ جداً وفاق توقعاتي"
Peking,Tamer A***,31 January 2021,Amazing,الاكل ممتاز بس غالي شوية، الاسعار علي طلبات اقل من اسعار المطعم، خدمة التوصيل 16 بس في الفاتورة دفعت 20 والاسعار محتاجة تتراجع من ادارة المطعم وتجددها علي طلبات.
Peking,Abeer E***,28 January 2021,OK,الاكل كان سيء جدا و بابت و المشروم مجلد و الباييلا بششششعة بكمية قليلة جدا من السيفود . مختلف تماما عن الاكل في المطعم
Peking,Abdel S***,16 January 2021,Amazing,"وقت التوصيل كان سريع جداً, كان تغليف الطلب ممتاز"
Peking,lama a***,04 January 2021,Amazing,"احلى مطعم طلبت منو , كان تغليف الطلب ممتاز, وقت التوصيل كان سريع جداً, حسيت ان نوعية الأكل كانت ممتازة بالنسبة للسعر, الأكل كان طيب"
Peking,Ahmad R***,18 December 2020,Very good,للاسف كل مرة يجى الحساب بالزيادة عن اللى مكتوب فى الاوردر !!
Peking,Abeer S***,21 August 2020,Good,"الملح كان كتييير جدا في السلطة و في ال trio ، للحد الذي افسد الطعم , Food quality can be better. رائع انه يكون هناك وجبات و لكن لاول مرة يكون عندي تعليق سلبي علي بكين بسبب الملح الكتير 😟"
Peking,Ahmad K***,15 July 2020,Very good,الاوردر ناقص صوصات اوردر الحلو غير اللى موجود
Peking,abeer a***,13 June 2020,Very good,لم احصل على الكرسب شاندونج و تم تكرار السبرنج رولز و وجدت بطاطس محمره لم اطلبها و كان طعمها رائع لكن زيتها كثير
Peking,Mohamed K***,04 March 2020,OK,أكل سئ لا يستحق هذا التقييم العالي
Peking,Wisam Khayat ***,22 January 2020,Good,تمام
Asaeer El Fangary,Jallali M***,01 February 2024,Amazing,حاجة نظيفة وكويسة جدا تغليف ممتاز و اتقان في الطعم شكرا على حسن التعامل توقيت ممتاز وقمة في الاحترام والتقدير
Asaeer El Fangary,Nasma O***,18 January 2024,OK,ما وصلني الأوردر
Asaeer El Fangary,Galal B***,02 October 2023,Good,احسنهم عصير العناب، البرتقال ملوش طعم و عصير القصب
Fakahany Abdallah,Ezzat A. Khamis ***,03 February 2024,OK,تم ارسال شكوى لخدمه الدعم بالتطبيق
Fakahany Abdallah,Ahmed O***,03 February 2024,Amazing,الديليفيري حسن محترم جدا جدا و مؤدب للغاية ...الله ينور عليه
Fakahany Abdallah,SoLe F***,31 January 2024,OK,طلبت كيلو grapefruit و جايلي اكبر واحده فيهم مفتوحة وفيها دود!
Fakahany Abdallah,جوجو ا***,30 January 2024,Good,البطيخ سيئ جدا ورميته بالزباله
Fakahany Abdallah,Fano S***,14 January 2024,OK,طلبت جرجير و خس وكلاهما غير صالحين للاكل
Fakahany Abdallah,خالد ا***,13 January 2024,OK,المنتجات ليست طازجه
Fakahany Abdallah,Nana S***,29 December 2023,OK,المنتج غير جيد بالنسبة الكرنب سيء جدا والبصل صغير جدا والسعر مقابل المنتج مبالغ فيه جدا جدا والتغليف
Fakahany Abdallah,thabet a***,28 December 2023,OK,الذرة مدودة وقديمة واطالب بالاسترجاع
Fakahany Abdallah,Samia A***,19 December 2023,OK,اولا البلح مكتوب زغلول وهو غير ذلك والجرجير سئ جدا ومعظم أوراقه صفراء غير صالح للأكل والباذنجان س
Fakahany Abdallah,hader g***,16 December 2023,OK,الذرة وصلتلي نصها بايظ مكنتش اتوقع انها تجيلي كدة
Fakahany Abdallah,Aya S***,11 December 2023,OK,مفيش ضمير
Fakahany Abdallah,Abdallah H***,08 December 2023,OK,الفواكه فاسدة ما تتاكل نهائيًا للأسف هذا يضر بجودة التطبيق
Chocology,Yara A***,02 February 2024,OK,الكيكة وصلت منتهية الصلاحية ورائحتها سيئة
Chocology,Yara E***,01 February 2024,Amazing,المولتن حلوة جداا
Chocology,Osman K***,29 January 2024,OK,الاكل غير مطهي والطعم ردئ جدا
Chocology,فاطيما ي***,15 January 2024,Very good,الاوردر اخد وقت طويل وده من المحل مش من الديليفري
Chocology,أحمد A***,12 January 2024,OK,لقد أعطيته ١٠٠ جنيه ولم يرد عليه أرجو التواصل بأسرع وقت ممكن
Chick `N Pick,eman m***,05 February 2023,Amazing,الأكل جميل ومندوب التوصيل محترم جدا
Chick `N Pick,Basem A***,27 January 2023,Very good,الاكل لم يكن ساخن
Chick `N Pick,ahmed a***,10 January 2023,OK,اوحش مطعم تكلت منه في حياتي و شكرا انا مش هتعامل معاكم تاني
Chick `N Pick,Yahia M***,01 January 2023,OK,الاكل كان فعلا بشع الفراخ سيئه جدا
Chick `N Pick,mahmod a***,21 December 2022,Good,مستوى الاكل والمذاق دون المستوى
Chick `N Pick,Mohamed E***,23 November 2022,OK,الاكل سيء جدا والكميه مكنتش لاكل فراخ دي كانت عصافير واكله طعمه وحش اوي
Chick `N Pick,Ahmed N***,22 November 2022,OK,زفت مطعم سئ عناصر مفقوده
Chick `N Pick,Mohammed Y***,21 November 2022,OK,الفراخ مش متبله خااالص ولا حتى بملح وزفره
Chick `N Pick,Khaled Nasser ***,20 November 2022,OK,أنا عمرى ما كنت بكتب ريفيوهات بس بصراحة طعم الفراخ و زفارتها و طعمها السئ جداجدا جدا استفذنى تجربة سيئة لن تتكرر
Chick `N Pick,Salah Eldine Ebadaah ***,16 November 2022,Amazing,كويس جدا
Chick `N Pick,Dina T***,02 November 2022,OK,مطعم سئ جدا بكل ماتحمله الكلمة من معنى فضلو كتير اوي يحضروا الاوردر وجه ناقص وطعمه وحش جداااااا بجد
Chick `N Pick,عبدالرحمن ا***,13 October 2022,OK,الفراخ سيئه جدا جدا والفراخ نيئه ويطلع منها دم وبتشد وزفره تجربه سيئه لابعد الحدود
Chick `N Pick,احمد ص***,10 October 2022,Good,كنت طالب ١٤ قطعه جالى ١٣ بس والتتبيله مش حلوه مطعم اقل من العادى بشويتين
Chick `N Pick,Ahmed A***,30 September 2022,OK,من اسوا المطاعم التي تعاملت معاها عن طريق البرنامج
Chick `N Pick,Shroog .***,16 August 2022,OK,الطلب حداً سيئ
Chick `N Pick,Marwa Ali ***,13 August 2022,OK,الاكل طعمه مش حلو وغالي جدا على الكمية وعبارة عن قطع بانيه مع اني اكدت اني عاوزاه بروستد ،ومش سبايسي
Chick `N Pick,Dina H***,25 July 2022,Amazing,الامل حلو جدا لكن عندي كومنت بس ليه اسم المكان اللي جه غير اللي انا طلبته ؟!
Chick `N Pick,Amira M***,19 July 2022,Amazing,المطعم اكله جميل ونظيف لكن ناقص ملح 😃
Chick `N Pick,Shimaa G***,08 July 2022,Amazing,وجبه سيئه للغايه ولا طعم ولا بهارات وغاليه على الفاضى من اسوء المطاعم اللى طلبت منها جدااااااا
Chick `N Pick,عزت ا***,07 July 2022,OK,مطعم سئ جدا جدا الفراخ ليس لها طعم و الجحم صغير جدا جدا
Chick `N Pick,Magdy M***,05 July 2022,Amazing,ممتاز
Chick `N Pick,mahmoud n***,21 June 2022,OK,اكل سي جدا جدا جدا
Chick `N Pick,Mohamed E***,16 June 2022,OK,الاكل جيلي بايظ ورحته وحشه حسبنا الله ونعم الوكيل
Chick `N Pick,صلاتى ح***,01 June 2022,OK,اوردر سى جدا ومطعم سئ جدا وخلانى افكر فى حذف الابليكشن لعدم المصداقيه
Chick `N Pick,Magda K***,31 May 2022,Very good,لابأس
Chick `N Pick,Mahmoud M***,25 May 2022,OK,طلبت وجبة دبابيس جالي اجنحة
Chick `N Pick,Mervat Gomaa ***,25 May 2022,OK,سئ للغايه
